mode,sample_fraction,run,gen,phenotype,phenotype_in_cache,hit,fitness_cached,fitness_full_train,fake_hit,fitness_diff
farthest_point,0.2,2,6,"not_(less_than_or_equal(sub(x[5],x[5]),x[2]))","and_(greater_than_or_equal(pdiv(x[2],x[0]), add(x[5],x[7])),greater_than_or_equal(mul(x[3],x[5]), add(x[3],x[2])))",True,0.2982456140350877,,,
farthest_point,0.2,2,6,"not_(less_than_or_equal(sub(x[2],x[5]),add(x[7],mul(pdiv(x[0],x[5]),mul(add(x[0],x[0]),add(x[7],x[7]))))))",,False,,0.3070175438596491,False,0.0
farthest_point,0.2,2,6,"not_(less_than_or_equal(sub(x[5],sub(add(x[5],mul(add(x[0],x[0]),add(x[7],x[5]))),x[2])),mul(pdiv(x[0],x[5]),mul(add(x[0],x[0]),add(x[7],x[7])))))","and_(greater_than_or_equal(pdiv(x[2],x[0]), add(x[5],x[7])),greater_than_or_equal(mul(x[3],x[5]), add(x[3],x[2])))",True,0.2982456140350877,,,
farthest_point,0.2,2,6,"not_(less_than_or_equal(sub(x[7],x[2]),x[0]))",,False,,0.3596491228070175,False,0.0
farthest_point,0.2,2,6,"not_(less_than_or_equal(sub(x[3],pdiv(x[0],x[5])),mul(add(x[0],x[0]),add(x[7],add(x[7],x[7])))))",,False,,0.293859649122807,False,0.0
farthest_point,0.2,2,6,"not_(less_than_or_equal(sub(x[0],x[0]),x[5]))","and_(greater_than_or_equal(pdiv(x[2],x[0]), add(x[5],x[7])),greater_than_or_equal(mul(x[3],x[5]), add(x[3],x[2])))",True,0.2982456140350877,,,
farthest_point,0.2,2,6,"not_(less_than_or_equal(sub(x[5],x[7]),x[7]))","not_(less_than_or_equal(sub(x[5],x[7]),x[7]))",True,0.293859649122807,,,
farthest_point,0.2,2,6,"not_(less_than_or_equal(sub(x[3],pdiv(x[0],x[5])),mul(add(x[0],x[0]),add(x[7],add(sub(sub(x[7],add(x[0],x[3])),x[5]),add(x[3],x[2]))))))","not_(less_than_or_equal(sub(x[3],pdiv(x[0],x[5])),mul(add(x[0],x[0]),add(x[7],add(sub(sub(x[7],add(x[0],x[3])),x[5]),add(x[3],x[2]))))))",True,0.2324561403508771,,,
farthest_point,0.2,2,6,"not_(less_than_or_equal(sub(x[3],pdiv(x[0],x[5])),mul(add(x[0],x[0]),add(x[7],add(sub(sub(x[7],add(x[0],x[3])),mul(x[3],x[3])),x[2])))))",,False,,0.2675438596491228,False,0.0
farthest_point,0.2,2,6,"and_(less_than_or_equal(sub(x[7],96.59),x[0]),x[1])",,False,,0.5087719298245614,False,0.0
farthest_point,0.2,2,6,"not_(less_than_or_equal(sub(x[3],pdiv(x[7],x[5])),x[2]))",,False,,0.2894736842105263,False,0.0
farthest_point,0.2,2,6,"not_(less_than_or_equal(sub(x[7],96.59),add(20.20,x[0])))","and_(greater_than_or_equal(pdiv(x[2],x[0]), add(x[5],x[7])),greater_than_or_equal(mul(x[3],x[5]), add(x[3],x[2])))",True,0.2982456140350877,,,
farthest_point,0.2,2,6,"not_(less_than_or_equal(sub(x[5],x[5]),add(sub(sub(x[5],sub(x[5],x[7])),29.54),pdiv(x[0],pdiv(x[0],x[5])))))","greater_than_or_equal(add(mul(x[3],x[3]),add(x[2],x[7])), pdiv(mul(x[3],x[0]),pdiv(x[0],x[2])))",True,0.7017543859649122,,,
farthest_point,0.2,2,6,"not_(less_than_or_equal(sub(x[5],sub(x[5],sub(sub(x[0],add(x[5],x[7])),add(pdiv(mul(x[2],x[3]),x[2]),sub(sub(x[0],add(x[5],x[7])),add(pdiv(mul(x[2],x[3]),x[2]),pdiv(x[0],x[5]))))))),mul(add(x[0],x[0]),add(x[7],x[3]))))",,False,,0.6929824561403508,False,0.0
farthest_point,0.2,2,6,"not_(less_than_or_equal(sub(x[5],sub(x[5],pdiv(47.20,x[5]))),x[7]))",,False,,0.6842105263157895,False,0.0
farthest_point,0.2,2,6,"not_(less_than_or_equal(sub(x[5],x[2]),mul(pdiv(add(x[3],mul(mul(x[2],add(x[5],x[3])),x[2])),x[0]),add(x[5],x[7]))))",,False,,0.4736842105263158,False,0.0
farthest_point,0.2,2,6,"not_(less_than_or_equal(sub(x[5],x[5]),x[2]))","and_(greater_than_or_equal(pdiv(x[2],x[0]), add(x[5],x[7])),greater_than_or_equal(mul(x[3],x[5]), add(x[3],x[2])))",True,0.2982456140350877,,,
farthest_point,0.2,2,6,"not_(less_than_or_equal(sub(x[5],x[2]),mul(pdiv(x[0],x[5]),mul(add(x[0],x[0]),add(x[7],x[2])))))",,False,,0.3026315789473685,False,0.0
farthest_point,0.2,2,6,"not_(greater_than_or_equal(sub(x[5],x[7]), x[7]))",,False,,0.706140350877193,False,0.0
farthest_point,0.2,2,6,"not_(less_than_or_equal(sub(x[5],x[2]),mul(pdiv(x[0],x[5]),mul(add(x[0],x[0]),add(x[7],x[7])))))","not_(less_than_or_equal(sub(x[5],x[2]),mul(pdiv(x[0],x[5]),mul(add(x[0],x[0]),add(x[7],x[7])))))",True,0.2807017543859649,,,
farthest_point,0.2,2,6,"not_(less_than_or_equal(sub(x[3],pdiv(x[0],x[5])),mul(add(x[0],x[0]),add(x[7],add(sub(sub(x[7],add(x[0],x[3])),x[5]),add(x[3],x[2]))))))","not_(less_than_or_equal(sub(x[3],pdiv(x[0],x[5])),mul(add(x[0],x[0]),add(x[7],add(sub(sub(x[7],add(x[0],x[3])),x[5]),add(x[3],x[2]))))))",True,0.2324561403508771,,,
farthest_point,0.2,2,7,"not_(less_than_or_equal(sub(x[7],96.59),add(00.20,x[0])))","and_(greater_than_or_equal(pdiv(x[2],x[0]), add(x[5],x[7])),greater_than_or_equal(mul(x[3],x[5]), add(x[3],x[2])))",True,0.2982456140350877,,,
farthest_point,0.2,2,7,"not_(less_than_or_equal(sub(x[3],pdiv(x[0],x[5])),mul(add(x[0],x[0]),add(x[7],add(sub(sub(x[7],add(x[0],x[3])),mul(x[3],x[3])),x[2])))))","not_(less_than_or_equal(sub(x[3],pdiv(x[0],x[5])),mul(add(x[0],x[0]),add(x[7],add(sub(sub(x[7],add(x[0],x[3])),mul(x[3],x[3])),x[2])))))",True,0.2675438596491228,,,
farthest_point,0.2,2,7,"not_(less_than_or_equal(sub(x[5],x[0]),x[0]))","not_(less_than_or_equal(sub(x[5],x[2]),mul(pdiv(x[0],x[5]),mul(add(x[0],x[0]),add(x[7],x[0])))))",True,0.2982456140350877,,,
farthest_point,0.2,2,7,"not_(less_than_or_equal(sub(x[5],add(sub(x[5],x[5]),x[5])),x[0]))","and_(greater_than_or_equal(pdiv(x[2],x[0]), add(x[5],x[7])),greater_than_or_equal(mul(x[3],x[5]), add(x[3],x[2])))",True,0.2982456140350877,,,
farthest_point,0.2,2,7,"not_(less_than_or_equal(x[3],x[7]))","not_(less_than_or_equal(sub(x[3],pdiv(x[0],x[5])),mul(add(x[0],x[0]),add(x[7],add(sub(sub(x[7],add(x[0],x[3])),mul(x[3],x[3])),x[2])))))",True,0.2675438596491228,,,
farthest_point,0.2,2,7,"not_(less_than_or_equal(sub(x[3],pdiv(x[0],x[5])),mul(x[0],pdiv(pdiv(add(x[0],x[3]),90.96),sub(x[7],add(x[0],x[3]))))))",,False,,0.3464912280701754,False,0.0
farthest_point,0.2,2,7,"greater_than_or_equal(add(sub(x[5],x[7]),x[0]), x[0])",,False,,0.4078947368421053,False,0.0
farthest_point,0.2,2,7,"not_(less_than_or_equal(sub(x[7],96.59),add(20.20,x[0])))","and_(greater_than_or_equal(pdiv(x[2],x[0]), add(x[5],x[7])),greater_than_or_equal(mul(x[3],x[5]), add(x[3],x[2])))",True,0.2982456140350877,,,
farthest_point,0.2,2,7,"not_(less_than_or_equal(x[5],mul(pdiv(x[0],x[5]),mul(add(x[0],x[0]),add(x[7],x[7])))))",,False,,0.3289473684210526,False,0.0
farthest_point,0.2,2,7,"not_(less_than_or_equal(sub(x[0],x[2]),mul(pdiv(x[0],mul(pdiv(add(add(x[0],x[0]),add(x[7],x[5])),x[5]),x[2])),x[0])))",,False,,0.3596491228070175,False,0.0
farthest_point,0.2,2,7,"not_(less_than_or_equal(sub(x[5],pdiv(x[0],x[5])),mul(add(x[0],x[0]),add(x[5],add(x[3],84.84)))))","and_(greater_than_or_equal(pdiv(x[2],x[0]), add(x[5],x[7])),greater_than_or_equal(mul(x[3],x[5]), add(x[3],x[2])))",True,0.2982456140350877,,,
farthest_point,0.2,2,7,"not_(less_than_or_equal(sub(x[3],pdiv(x[0],x[5])),mul(add(mul(x[5],91.22),mul(pdiv(x[0],x[5]),mul(add(x[3],pdiv(91.28,x[0])),x[5]))),mul(add(x[0],x[0]),add(x[5],x[7])))))","and_(greater_than_or_equal(pdiv(x[2],x[0]), add(x[5],x[7])),greater_than_or_equal(mul(x[3],x[5]), add(x[3],x[2])))",True,0.2982456140350877,,,
farthest_point,0.2,2,7,"not_(less_than_or_equal(add(add(sub(sub(x[7],add(x[0],x[3])),mul(x[3],x[3])),x[2]),pdiv(x[0],x[5])),mul(add(x[0],x[0]),add(x[7],x[7]))))",,False,,0.6271929824561404,False,0.0
farthest_point,0.2,2,7,"not_(less_than_or_equal(sub(x[3],pdiv(x[0],x[5])),mul(add(x[0],x[0]),add(x[7],pdiv(x[0],pdiv(x[0],add(x[0],x[3])))))))","not_(less_than_or_equal(sub(x[3],pdiv(x[0],x[5])),mul(add(x[0],x[0]),add(x[7],add(x[7],x[7])))))",True,0.293859649122807,,,
farthest_point,0.2,2,7,"not_(less_than_or_equal(sub(x[5],x[3]),x[3]))","not_(less_than_or_equal(sub(x[5],x[3]),x[3]))",True,0.5833333333333333,,,
farthest_point,0.2,2,7,"not_(less_than_or_equal(sub(x[5],x[7]),x[7]))","not_(less_than_or_equal(sub(x[5],x[7]),x[7]))",True,0.293859649122807,,,
farthest_point,0.2,2,7,"not_(less_than_or_equal(x[7],x[5]))",,False,,0.5921052631578947,False,0.0
farthest_point,0.2,2,7,"not_(less_than_or_equal(sub(x[3],pdiv(x[3],mul(mul(add(x[2],x[0]),add(x[7],add(sub(sub(x[7],add(x[0],x[3])),x[5]),add(x[3],x[2])))),pdiv(x[0],x[5])))),mul(add(x[0],x[0]),add(x[7],x[7]))))",,False,,0.2587719298245614,False,0.0
farthest_point,0.2,2,7,"not_(less_than_or_equal(sub(x[5],sub(add(x[7],x[7]),x[5])),x[2]))",,False,,0.3464912280701754,False,0.0
farthest_point,0.2,2,7,"not_(less_than_or_equal(sub(x[2],x[2]),sub(add(x[0],x[5]),mul(add(x[0],x[0]),add(x[7],x[7])))))",,False,,0.5394736842105263,False,0.0
farthest_point,0.2,2,7,"not_(less_than_or_equal(sub(x[7],pdiv(x[2],pdiv(x[0],x[5]))),mul(add(x[0],x[0]),add(x[7],x[7]))))",,False,,0.3026315789473685,False,0.0
farthest_point,0.2,2,7,"not_(less_than_or_equal(sub(x[5],sub(add(x[5],mul(add(x[0],x[0]),add(x[2],x[5]))),x[2])),mul(pdiv(x[0],x[5]),mul(add(x[0],x[0]),add(x[7],x[7])))))","and_(greater_than_or_equal(pdiv(x[2],x[0]), add(x[5],x[7])),greater_than_or_equal(mul(x[3],x[5]), add(x[3],x[2])))",True,0.2982456140350877,,,
farthest_point,0.2,2,7,"not_(less_than_or_equal(sub(x[3],pdiv(x[0],x[5])),mul(add(x[0],x[0]),add(x[7],add(sub(sub(x[7],add(x[0],x[3])),x[5]),add(pdiv(pdiv(x[2],x[0]),x[3]),x[5]))))))",,False,,0.2894736842105263,False,0.0
farthest_point,0.2,2,7,"not_(less_than_or_equal(sub(add(mul(pdiv(x[0],x[3]),mul(mul(x[7],x[0]),add(x[7],add(sub(sub(x[7],add(x[0],x[3])),x[5]),add(x[3],x[2]))))),x[7]),20.20),x[0]))","and_(greater_than_or_equal(pdiv(x[2],x[0]), add(x[5],x[7])),greater_than_or_equal(mul(x[3],x[5]), add(x[3],x[2])))",True,0.2982456140350877,,,
farthest_point,0.2,2,7,not_(x[1]),,False,,0.4912280701754385,False,0.0
farthest_point,0.2,2,7,"not_(less_than_or_equal(sub(x[3],pdiv(x[0],x[5])),mul(add(x[0],x[0]),add(x[7],add(mul(add(x[7],sub(x[7],add(x[0],x[3]))),x[5]),add(x[3],x[2]))))))","not_(less_than_or_equal(sub(x[3],pdiv(x[0],x[5])),mul(add(x[0],x[0]),add(x[7],add(x[7],x[7])))))",True,0.293859649122807,,,
farthest_point,0.2,2,7,"not_(less_than_or_equal(sub(x[3],pdiv(x[3],pdiv(x[0],x[5]))),mul(add(x[0],x[2]),add(x[7],add(sub(sub(x[7],add(x[0],x[3])),mul(x[3],x[3])),x[2])))))",,False,,0.3377192982456141,False,0.0
farthest_point,0.2,2,7,"not_(less_than_or_equal(sub(x[7],x[5]),x[2]))",,False,,0.4078947368421053,False,0.0
farthest_point,0.2,2,7,"not_(less_than_or_equal(sub(x[2],add(x[7],x[7])),x[5]))",,False,,0.3157894736842105,False,0.0
farthest_point,0.2,2,7,"not_(less_than_or_equal(sub(x[7],pdiv(x[0],x[5])),mul(add(x[0],x[0]),pdiv(x[7],add(sub(sub(x[7],add(x[0],x[3])),mul(x[3],x[3])),x[2])))))",,False,,0.3596491228070175,False,0.0
farthest_point,0.2,2,7,"not_(less_than_or_equal(sub(x[3],pdiv(x[0],x[5])),mul(add(x[0],x[0]),add(x[7],add(sub(sub(x[7],add(x[0],x[3])),x[5]),add(x[3],x[2]))))))","not_(less_than_or_equal(sub(x[3],pdiv(x[0],x[5])),mul(add(x[0],x[0]),add(x[7],add(sub(sub(x[7],add(x[0],x[3])),x[5]),add(x[3],x[2]))))))",True,0.2324561403508771,,,
farthest_point,0.2,2,8,"not_(greater_than_or_equal(pdiv(x[0],add(x[7],add(x[7],x[7]))), sub(x[7],add(x[0],x[3]))))",,False,,0.3947368421052631,False,0.0
farthest_point,0.2,2,8,"not_(less_than_or_equal(x[3],x[7]))","not_(less_than_or_equal(sub(x[3],pdiv(x[0],x[5])),mul(add(x[0],x[0]),add(x[7],add(sub(sub(x[7],add(x[0],x[3])),mul(x[3],x[3])),x[2])))))",True,0.2675438596491228,,,
farthest_point,0.2,2,8,"not_(less_than_or_equal(mul(x[3],pdiv(x[2],x[5])),mul(add(96.59,x[3]),x[0])))","and_(greater_than_or_equal(pdiv(x[2],x[0]), add(x[5],x[7])),greater_than_or_equal(mul(x[3],x[5]), add(x[3],x[2])))",True,0.2982456140350877,,,
farthest_point,0.2,2,8,"not_(less_than_or_equal(x[3],pdiv(x[0],x[5])))",,False,,0.2631578947368421,False,0.0
farthest_point,0.2,2,8,"not_(less_than_or_equal(mul(sub(x[3],pdiv(x[0],x[5])),mul(add(x[0],x[0]),add(x[7],add(sub(mul(x[7],sub(x[0],x[3])),x[5]),add(x[3],x[3]))))),pdiv(x[0],x[5])))",,False,,0.2763157894736842,False,0.0
farthest_point,0.2,2,8,"not_(less_than_or_equal(x[5],x[7]))",,False,,0.4078947368421053,False,0.0
farthest_point,0.2,2,8,"not_(less_than_or_equal(sub(x[2],add(sub(x[3],pdiv(x[0],x[5])),mul(add(x[0],x[0]),add(x[7],add(sub(sub(x[7],add(x[0],x[3])),x[5]),add(x[3],x[2])))))),pdiv(x[0],20.98)))",,False,,0.6973684210526316,False,0.0
farthest_point,0.2,2,8,"not_(less_than_or_equal(sub(x[3],pdiv(x[3],x[5])),mul(add(x[0],x[0]),add(x[7],add(sub(sub(x[7],add(x[0],x[3])),pdiv(x[0],pdiv(x[7],add(sub(sub(x[7],add(x[0],x[3])),mul(x[3],x[3])),x[2])))),pdiv(x[0],x[5]))))))","and_(greater_than_or_equal(pdiv(x[2],x[0]), add(x[5],x[7])),greater_than_or_equal(mul(x[3],x[5]), add(x[3],x[2])))",True,0.2982456140350877,,,
farthest_point,0.2,2,8,"not_(less_than_or_equal(sub(x[7],pdiv(x[0],x[5])),mul(add(x[7],x[3]),pdiv(pdiv(x[2],pdiv(x[0],x[5])),mul(add(x[0],x[0]),add(x[7],x[7]))))))",,False,,0.3026315789473685,False,0.0
farthest_point,0.2,2,8,"not_(less_than_or_equal(sub(x[5],add(sub(add(add(x[5],x[5]),x[0]),add(x[7],x[7])),sub(x[7],add(x[0],x[3])))),x[5]))",,False,,0.4692982456140351,False,0.0
farthest_point,0.2,2,8,"not_(less_than_or_equal(sub(pdiv(mul(pdiv(x[0],x[5]),mul(x[0],x[3])),x[5]),add(x[3],x[2])),pdiv(x[0],x[5])))","and_(greater_than_or_equal(pdiv(x[2],x[0]), add(x[5],x[7])),greater_than_or_equal(mul(x[3],x[5]), add(x[3],x[2])))",True,0.2982456140350877,,,
farthest_point,0.2,2,8,"not_(less_than_or_equal(sub(x[3],add(x[0],add(mul(mul(add(x[0],x[2]),add(x[7],add(sub(sub(x[7],add(x[0],49.08)),pdiv(x[2],x[0])),x[3]))),x[5]),add(x[3],x[2])))),pdiv(x[0],x[5])))",,False,,0.5614035087719298,False,0.0
farthest_point,0.2,2,8,"not_(less_than_or_equal(mul(mul(add(x[0],x[0]),add(56.14,pdiv(add(x[0],x[3]),mul(x[3],x[3])))),x[2]),pdiv(x[0],x[5])))",,False,,0.6754385964912281,False,0.0
farthest_point,0.2,2,8,"not_(less_than_or_equal(sub(x[3],pdiv(x[0],add(sub(x[5],mul(sub(x[7],sub(x[5],x[7])),x[7])),x[7]))),x[5]))",,False,,0.3508771929824561,False,0.0
farthest_point,0.2,2,8,"not_(less_than_or_equal(x[0],add(x[5],x[7])))","not_(less_than_or_equal(sub(x[0],x[5]),x[7]))",True,0.3903508771929824,,,
farthest_point,0.2,2,8,"not_(less_than_or_equal(sub(x[3],pdiv(x[0],x[5])),mul(add(mul(x[5],91.22),mul(pdiv(x[0],x[5]),mul(add(x[3],mul(91.28,x[0])),x[5]))),mul(add(x[7],sub(x[5],x[7])),x[7]))))","and_(greater_than_or_equal(pdiv(x[2],x[0]), add(x[5],x[7])),greater_than_or_equal(mul(x[3],x[5]), add(x[3],x[2])))",True,0.2982456140350877,,,
farthest_point,0.2,2,8,"not_(less_than_or_equal(sub(x[3],pdiv(add(mul(mul(add(x[0],x[0]),add(x[7],pdiv(x[0],pdiv(x[0],add(x[0],x[3]))))),90.96),sub(x[7],add(x[0],x[3]))),x[5])),mul(x[3],mul(x[0],x[0]))))","and_(greater_than_or_equal(pdiv(x[2],x[0]), add(x[5],x[7])),greater_than_or_equal(mul(x[3],x[5]), add(x[3],x[2])))",True,0.2982456140350877,,,
farthest_point,0.2,2,8,"not_(less_than_or_equal(sub(x[3],pdiv(x[0],x[0])),x[5]))","and_(greater_than_or_equal(pdiv(x[2],x[0]), add(x[5],x[7])),greater_than_or_equal(mul(x[3],x[5]), add(x[3],x[2])))",True,0.2982456140350877,,,
farthest_point,0.2,2,8,"not_(less_than_or_equal(add(x[3],x[7]),x[0]))",,False,,0.4122807017543859,False,0.0
farthest_point,0.2,2,8,"not_(less_than_or_equal(sub(x[3],pdiv(x[5],x[5])),mul(add(x[0],x[0]),add(x[7],add(sub(sub(x[3],pdiv(x[0],x[5])),mul(add(x[0],59.05),mul(add(x[7],sub(x[7],add(x[0],x[3]))),x[5]))),sub(x[3],sub(x[0],x[0])))))))",,False,,0.5526315789473684,False,0.0
farthest_point,0.2,2,8,"not_(less_than_or_equal(sub(x[3],add(x[0],x[3])),x[5]))","and_(greater_than_or_equal(pdiv(x[2],x[0]), add(x[5],x[7])),greater_than_or_equal(mul(x[3],x[5]), add(x[3],x[2])))",True,0.2982456140350877,,,
farthest_point,0.2,2,8,"not_(less_than_or_equal(sub(x[3],pdiv(x[0],x[5])),mul(add(x[0],x[0]),add(x[7],pdiv(x[0],pdiv(x[0],add(x[3],mul(mul(add(x[0],x[0]),add(x[7],add(sub(sub(x[7],add(x[0],x[3])),x[5]),add(x[3],x[2])))),pdiv(x[0],x[5])))))))))","not_(less_than_or_equal(sub(x[3],pdiv(x[0],x[5])),mul(add(x[0],x[0]),add(x[7],add(x[7],x[7])))))",True,0.293859649122807,,,
farthest_point,0.2,2,8,"not_(less_than_or_equal(sub(x[3],pdiv(x[0],mul(x[2],90.96))),sub(x[7],add(x[0],x[3]))))",,False,,0.4429824561403509,False,0.0
farthest_point,0.2,2,8,"not_(less_than_or_equal(x[3],x[7]))","not_(less_than_or_equal(sub(x[3],pdiv(x[0],x[5])),mul(add(x[0],x[0]),add(x[7],add(sub(sub(x[7],add(x[0],x[3])),mul(x[3],x[3])),x[2])))))",True,0.2675438596491228,,,
farthest_point,0.2,2,8,"not_(less_than_or_equal(sub(x[5],x[3]),x[7]))",,False,,0.4385964912280702,False,0.0
farthest_point,0.2,2,8,"not_(less_than_or_equal(pdiv(x[0],x[5]),mul(add(x[0],x[0]),add(x[5],add(x[2],84.84)))))","and_(greater_than_or_equal(pdiv(x[2],x[0]), add(x[5],x[7])),greater_than_or_equal(mul(x[3],x[5]), add(x[3],x[2])))",True,0.2982456140350877,,,
farthest_point,0.2,2,8,"not_(less_than_or_equal(pdiv(x[3],add(x[0],x[5])),mul(add(x[0],x[0]),add(x[7],pdiv(x[0],pdiv(x[0],add(x[0],x[0])))))))","not_(less_than_or_equal(sub(x[3],pdiv(x[0],x[5])),mul(add(x[0],x[0]),add(x[7],add(x[7],x[7])))))",True,0.293859649122807,,,
farthest_point,0.2,2,8,"not_(less_than_or_equal(sub(x[3],pdiv(x[0],x[5])),mul(add(x[0],x[0]),add(x[7],pdiv(x[0],mul(x[3],90.96))))))",,False,,0.2850877192982456,False,0.0
farthest_point,0.2,2,8,"not_(less_than_or_equal(sub(x[3],pdiv(x[0],x[5])),mul(add(x[0],x[0]),add(50.06,add(mul(pdiv(x[0],x[3]),mul(mul(x[7],x[0]),add(x[7],add(sub(sub(x[7],add(x[0],x[3])),x[5]),add(x[3],x[2]))))),x[7])))))","and_(greater_than_or_equal(pdiv(x[2],x[0]), add(x[5],x[7])),greater_than_or_equal(mul(x[3],x[5]), add(x[3],x[2])))",True,0.2982456140350877,,,
farthest_point,0.2,2,8,"not_(less_than_or_equal(sub(x[3],pdiv(x[0],x[5])),mul(add(x[0],x[0]),add(x[7],add(add(sub(x[0],add(x[5],add(x[3],x[3]))),pdiv(x[0],x[5])),sub(add(x[0],x[0]),add(x[7],x[7])))))))",,False,,0.2412280701754385,False,0.0
farthest_point,0.2,2,8,"not_(less_than_or_equal(sub(x[2],pdiv(x[0],x[5])),mul(add(x[0],x[0]),add(x[7],add(sub(sub(x[7],add(x[0],x[3])),x[5]),add(pdiv(pdiv(x[2],x[0]),x[3]),x[0]))))))",,False,,0.2894736842105263,False,0.0
farthest_point,0.2,2,8,"not_(less_than_or_equal(sub(84.44,mul(mul(add(x[0],x[0]),add(x[7],pdiv(x[0],x[0]))),pdiv(add(x[0],x[0]),add(x[0],x[3])))),90.96))","and_(greater_than_or_equal(pdiv(x[2],x[0]), add(x[5],x[7])),greater_than_or_equal(mul(x[3],x[5]), add(x[3],x[2])))",True,0.2982456140350877,,,
farthest_point,0.2,2,8,"not_(less_than_or_equal(sub(x[3],pdiv(x[0],x[5])),mul(add(x[0],x[0]),add(x[7],pdiv(x[0],pdiv(x[3],90.96))))))","and_(greater_than_or_equal(pdiv(x[2],x[0]), add(x[5],x[7])),greater_than_or_equal(mul(x[3],x[5]), add(x[3],x[2])))",True,0.2982456140350877,,,
farthest_point,0.2,2,8,"not_(less_than_or_equal(sub(x[3],pdiv(x[0],x[5])),mul(add(x[0],x[0]),add(x[7],add(sub(sub(x[7],add(x[0],x[3])),x[5]),add(x[3],x[2]))))))","not_(less_than_or_equal(sub(x[3],pdiv(x[0],x[5])),mul(add(x[0],x[0]),add(x[7],add(sub(sub(x[7],add(x[0],x[3])),x[5]),add(x[3],x[2]))))))",True,0.2324561403508771,,,
farthest_point,0.2,2,9,"not_(less_than_or_equal(sub(x[3],pdiv(x[0],x[5])),mul(mul(x[0],x[0]),add(x[7],add(sub(sub(x[7],add(x[0],x[3])),x[5]),add(x[3],x[2]))))))",,False,,0.2456140350877192,False,0.0
farthest_point,0.2,2,9,"not_(less_than_or_equal(sub(x[3],pdiv(x[0],x[5])),x[7]))","not_(less_than_or_equal(sub(x[3],pdiv(x[0],x[5])),mul(add(x[0],x[0]),add(x[7],add(x[7],x[7])))))",True,0.293859649122807,,,
farthest_point,0.2,2,9,"not_(less_than_or_equal(sub(x[3],pdiv(x[0],x[5])),mul(pdiv(x[0],x[0]),add(x[7],pdiv(x[0],mul(x[3],90.30))))))","not_(less_than_or_equal(sub(x[3],pdiv(x[0],x[5])),mul(add(x[0],x[0]),add(x[7],add(x[7],x[7])))))",True,0.293859649122807,,,
farthest_point,0.2,2,9,"not_(greater_than_or_equal(x[7], pdiv(sub(x[5],sub(add(x[5],mul(add(x[3],x[3]),add(x[2],x[5]))),x[2])),mul(pdiv(x[0],x[5]),mul(x[5],pdiv(x[0],add(x[7],x[7])))))))",,False,,0.631578947368421,False,0.0
farthest_point,0.2,2,9,"not_(less_than_or_equal(x[7],x[3]))","greater_than_or_equal(x[7], x[3])",True,0.7192982456140351,,,
farthest_point,0.2,2,9,"not_(less_than_or_equal(sub(x[3],pdiv(x[7],x[5])),mul(add(x[0],x[0]),add(x[7],add(add(sub(x[0],add(x[5],add(x[3],x[3]))),pdiv(x[0],x[5])),sub(add(x[0],x[0]),add(x[7],x[7])))))))",,False,,0.2587719298245614,False,0.0
farthest_point,0.2,2,9,"not_(less_than_or_equal(sub(x[3],pdiv(x[0],x[5])),mul(sub(pdiv(mul(pdiv(x[0],x[5]),mul(x[0],x[3])),x[5]),add(x[3],x[3])),pdiv(x[0],x[5]))))",,False,,0.2412280701754385,False,0.0
farthest_point,0.2,2,9,"not_(less_than_or_equal(mul(sub(x[3],pdiv(x[0],x[5])),mul(add(x[0],x[0]),add(x[7],add(sub(mul(x[7],sub(x[0],x[3])),x[5]),add(x[3],x[3]))))),pdiv(x[5],x[5])))","and_(greater_than_or_equal(pdiv(x[2],x[0]), add(x[5],x[7])),greater_than_or_equal(mul(x[3],x[5]), add(x[3],x[2])))",True,0.2982456140350877,,,
farthest_point,0.2,2,9,"not_(less_than_or_equal(x[3],x[7]))","not_(less_than_or_equal(sub(x[3],pdiv(x[0],x[5])),mul(add(x[0],x[0]),add(x[7],add(sub(sub(x[7],add(x[0],x[3])),mul(x[3],x[3])),x[2])))))",True,0.2675438596491228,,,
farthest_point,0.2,2,9,"not_(less_than_or_equal(x[3],x[7]))","not_(less_than_or_equal(sub(x[3],pdiv(x[0],x[5])),mul(add(x[0],x[0]),add(x[7],add(sub(sub(x[7],add(x[0],x[3])),mul(x[3],x[3])),x[2])))))",True,0.2675438596491228,,,
farthest_point,0.2,2,9,"not_(less_than_or_equal(sub(x[3],add(mul(mul(x[3],x[5]),add(x[3],x[2])),pdiv(x[0],x[5]))),mul(add(x[0],x[0]),add(x[7],x[7]))))","and_(greater_than_or_equal(pdiv(x[2],x[0]), add(x[5],x[7])),greater_than_or_equal(mul(x[3],x[5]), add(x[3],x[2])))",True,0.2982456140350877,,,
farthest_point,0.2,2,9,"not_(less_than_or_equal(sub(x[3],sub(x[0],x[5])),mul(add(x[0],x[0]),add(x[7],add(add(sub(x[0],add(x[5],add(x[3],x[3]))),x[7]),sub(add(sub(x[5],pdiv(x[0],20.98)),x[0]),add(x[5],add(x[3],84.84))))))))","greater_than_or_equal(add(mul(x[3],x[3]),add(x[2],x[7])), pdiv(mul(x[3],x[0]),pdiv(x[0],x[2])))",True,0.7017543859649122,,,
farthest_point,0.2,2,9,"not_(less_than_or_equal(x[3],pdiv(x[0],x[2])))",,False,,0.3026315789473685,False,0.0
